Date,Total_Revenue,Total_Freight,Order_Count,Avg_Delivery_Days,Is_Weekend,Macro Category
07/12/2017 00:00,4837.97,769.48,39,11.74358974,Weekday,Tech & Gadgets
06/12/2017 00:00,6578.1,861.88,49,17.02083333,Weekday,Tech & Gadgets
05/12/2017 00:00,6398.01,810.92,48,14.38297872,Weekday,Tech & Gadgets
04/12/2017 00:00,10975.19,1296.27,66,15.90769231,Weekday,Tech & Gadgets
01/12/2017 00:00,10276,1152.99,60,16,Weekday,Tech & Gadgets
30/11/2017 00:00,6693.97,895.49,50,17.57142857,Weekday,Tech & Gadgets
29/11/2017 00:00,7518.92,1604.18,79,18.23376623,Weekday,Tech & Gadgets
28/11/2017 00:00,8485.33,1335.88,76,15.05479452,Weekday,Tech & Gadgets
27/11/2017 00:00,12755.53,1689.59,79,16.09210526,Weekday,Tech & Gadgets
24/11/2017 00:00,36885.82,4789.88,257,16.9375,Weekday,Tech & Gadgets
23/11/2017 00:00,11660.98,1312.76,59,17.2962963,Weekday,Tech & Gadgets
22/11/2017 00:00,5841.66,803.7,41,17.15,Weekday,Tech & Gadgets
21/11/2017 00:00,8912.45,909.82,42,12.41463415,Weekday,Tech & Gadgets
20/11/2017 00:00,10188.58,1137.07,49,12.97959184,Weekday,Tech & Gadgets
17/11/2017 00:00,7786.53,782.94,41,13.4,Weekday,Tech & Gadgets
16/11/2017 00:00,4094.11,688.37,41,13.17948718,Weekday,Tech & Gadgets
15/11/2017 00:00,4376.41,658.01,40,12.05128205,Weekday,Tech & Gadgets
14/11/2017 00:00,4762.17,694.38,38,12.94736842,Weekday,Tech & Gadgets
13/11/2017 00:00,6700.65,1016.48,45,12.88636364,Weekday,Tech & Gadgets
10/11/2017 00:00,4541.92,724.6,41,12.23076923,Weekday,Tech & Gadgets
09/11/2017 00:00,7405.8,754.85,39,12.18421053,Weekday,Tech & Gadgets
08/11/2017 00:00,4851.49,643.45,38,11.10526316,Weekday,Tech & Gadgets
07/11/2017 00:00,4874.27,585.29,32,9.96875,Weekday,Tech & Gadgets
06/11/2017 00:00,9128.38,966.19,43,11.92682927,Weekday,Tech & Gadgets
03/11/2017 00:00,5206.99,507.17,30,11.2,Weekday,Tech & Gadgets
02/11/2017 00:00,7330.36,616.96,26,11.57692308,Weekday,Tech & Gadgets
01/11/2017 00:00,8650.81,881,31,14.26666667,Weekday,Tech & Gadgets
31/10/2017 00:00,10920.6,752.84,40,11.775,Weekday,Tech & Gadgets
30/10/2017 00:00,6448.84,711.13,36,10.55555556,Weekday,Tech & Gadgets
27/10/2017 00:00,8836.41,908.82,35,14.70588235,Weekday,Tech & Gadgets
26/10/2017 00:00,5372.5,514.07,30,9.413793103,Weekday,Tech & Gadgets
25/10/2017 00:00,2858.23,654.82,31,11.16129032,Weekday,Tech & Gadgets
24/10/2017 00:00,8780.51,1062.46,40,10.87179487,Weekday,Tech & Gadgets
23/10/2017 00:00,6157.15,776.55,39,11.16666667,Weekday,Tech & Gadgets
20/10/2017 00:00,3676.4,486.5,27,10.76923077,Weekday,Tech & Gadgets
19/10/2017 00:00,7358.11,667.85,39,12.94736842,Weekday,Tech & Gadgets
18/10/2017 00:00,6678.43,868.01,37,13.51351351,Weekday,Tech & Gadgets
17/10/2017 00:00,8504.64,1249.91,53,12.76923077,Weekday,Tech & Gadgets
16/10/2017 00:00,11095.51,1069.22,56,10.54716981,Weekday,Tech & Gadgets
13/10/2017 00:00,7166.43,787.59,37,12.86111111,Weekday,Tech & Gadgets
12/10/2017 00:00,3979.63,473.23,30,10.55172414,Weekday,Tech & Gadgets
11/10/2017 00:00,7606.4,772.12,37,11.48571429,Weekday,Tech & Gadgets
10/10/2017 00:00,12527.98,843.88,38,12.78947368,Weekday,Tech & Gadgets
09/10/2017 00:00,6599.05,843.68,43,12.75,Weekday,Tech & Gadgets
06/10/2017 00:00,1231.88,204.47,14,11.5,Weekday,Tech & Gadgets
05/10/2017 00:00,10174.22,593.26,25,10.75,Weekday,Tech & Gadgets
04/10/2017 00:00,4835.83,619.01,32,13.15625,Weekday,Tech & Gadgets
03/10/2017 00:00,6560.61,512.89,31,9.482758621,Weekday,Tech & Gadgets
02/10/2017 00:00,5399.37,478.5,28,11.22222222,Weekday,Tech & Gadgets
29/09/2017 00:00,18140.64,722.62,27,13.72,Weekday,Tech & Gadgets
28/09/2017 00:00,4103.76,478.9,26,10.92,Weekday,Tech & Gadgets
27/09/2017 00:00,6268.27,728.12,32,11.90625,Weekday,Tech & Gadgets
26/09/2017 00:00,4709.63,513.19,31,10.77419355,Weekday,Tech & Gadgets
25/09/2017 00:00,4791.47,695.19,31,12.03448276,Weekday,Tech & Gadgets
22/09/2017 00:00,4878.69,468.58,28,12.14814815,Weekday,Tech & Gadgets
21/09/2017 00:00,2710.17,399.53,21,13.47619048,Weekday,Tech & Gadgets
20/09/2017 00:00,2207.27,534.87,23,14.27272727,Weekday,Tech & Gadgets
19/09/2017 00:00,5106.17,678.83,31,12.73333333,Weekday,Tech & Gadgets
18/09/2017 00:00,6581.51,500.16,26,11.04,Weekday,Tech & Gadgets
15/09/2017 00:00,3867.71,575.91,27,11.26923077,Weekday,Tech & Gadgets
14/09/2017 00:00,5446.94,553.09,26,10.42307692,Weekday,Tech & Gadgets
13/09/2017 00:00,4226.9,594.85,36,13.16666667,Weekday,Tech & Gadgets
12/09/2017 00:00,7375.69,1253.74,42,10.76190476,Weekday,Tech & Gadgets
11/09/2017 00:00,3106.42,424.19,26,10.42307692,Weekday,Tech & Gadgets
08/09/2017 00:00,1972.47,523.05,23,11.65217391,Weekday,Tech & Gadgets
07/09/2017 00:00,5529.09,389.47,20,11.35,Weekday,Tech & Gadgets
06/09/2017 00:00,11249.3,714.08,34,12.76470588,Weekday,Tech & Gadgets
05/09/2017 00:00,4494.82,590.97,31,12.06666667,Weekday,Tech & Gadgets
04/09/2017 00:00,12012.72,874.69,42,12.2195122,Weekday,Tech & Gadgets
01/09/2017 00:00,13934.59,864.63,40,12.07894737,Weekday,Tech & Gadgets
31/08/2017 00:00,5561.29,706.99,37,13.45454545,Weekday,Tech & Gadgets
30/08/2017 00:00,14306.16,921.56,41,11.33333333,Weekday,Tech & Gadgets
29/08/2017 00:00,21099.17,895.96,35,12.45714286,Weekday,Tech & Gadgets
28/08/2017 00:00,6425.55,626.97,28,10.92592593,Weekday,Tech & Gadgets
25/08/2017 00:00,2905.54,304.21,21,9.1,Weekday,Tech & Gadgets
24/08/2017 00:00,2438.76,441.79,23,14.43478261,Weekday,Tech & Gadgets
23/08/2017 00:00,4804.14,606.14,24,11.58333333,Weekday,Tech & Gadgets
22/08/2017 00:00,2817.14,361.03,23,9.434782609,Weekday,Tech & Gadgets
21/08/2017 00:00,4038.51,857.51,34,11.51515152,Weekday,Tech & Gadgets
18/08/2017 00:00,2368.22,489.16,26,9,Weekday,Tech & Gadgets
17/08/2017 00:00,3090.93,455.08,25,9.16,Weekday,Tech & Gadgets
16/08/2017 00:00,3011.41,618.01,29,9.482758621,Weekday,Tech & Gadgets
15/08/2017 00:00,3961.57,555.98,31,10.46666667,Weekday,Tech & Gadgets
14/08/2017 00:00,2119.78,435.04,28,10.42857143,Weekday,Tech & Gadgets
11/08/2017 00:00,3397.35,521.7,27,11.25925926,Weekday,Tech & Gadgets
10/08/2017 00:00,3499.54,574.71,28,11.64285714,Weekday,Tech & Gadgets
09/08/2017 00:00,2889.3,355.56,23,10.72727273,Weekday,Tech & Gadgets
08/08/2017 00:00,3871.99,428.28,21,11.52380952,Weekday,Tech & Gadgets
07/08/2017 00:00,3602.83,467.65,27,11.92592593,Weekday,Tech & Gadgets
04/08/2017 00:00,5214.6,522.08,33,11.18181818,Weekday,Tech & Gadgets
03/08/2017 00:00,3889.8,614.5,37,10.24324324,Weekday,Tech & Gadgets
02/08/2017 00:00,4040.01,493.17,33,9.03125,Weekday,Tech & Gadgets
01/08/2017 00:00,2218.17,464.87,28,11.64285714,Weekday,Tech & Gadgets
31/07/2017 00:00,3826.31,559.07,34,9.696969697,Weekday,Tech & Gadgets
28/07/2017 00:00,1202.68,280.13,14,10.85714286,Weekday,Tech & Gadgets
27/07/2017 00:00,4650.11,569.68,27,11.66666667,Weekday,Tech & Gadgets
26/07/2017 00:00,2025.63,517.13,29,8,Weekday,Tech & Gadgets
25/07/2017 00:00,4250.38,569.05,31,12.58064516,Weekday,Tech & Gadgets
24/07/2017 00:00,3205.57,511.38,32,15.3125,Weekday,Tech & Gadgets
21/07/2017 00:00,2386.57,399.31,21,14.19047619,Weekday,Tech & Gadgets
20/07/2017 00:00,3846.65,358.37,22,12.28571429,Weekday,Tech & Gadgets
19/07/2017 00:00,3249.93,539.44,25,10.75,Weekday,Tech & Gadgets
18/07/2017 00:00,5464.19,791.24,34,11.17647059,Weekday,Tech & Gadgets
17/07/2017 00:00,3859.31,424.43,23,10.39130435,Weekday,Tech & Gadgets
14/07/2017 00:00,3883.31,618.95,33,13.3030303,Weekday,Tech & Gadgets
13/07/2017 00:00,2422.87,491.04,24,12.0952381,Weekday,Tech & Gadgets
12/07/2017 00:00,4035.77,455.1,24,13.43478261,Weekday,Tech & Gadgets
11/07/2017 00:00,3990.66,618.49,36,12.25714286,Weekday,Tech & Gadgets
10/07/2017 00:00,2729.14,494.34,19,13.68421053,Weekday,Tech & Gadgets
07/07/2017 00:00,2904.22,484.79,25,11.08,Weekday,Tech & Gadgets
06/07/2017 00:00,7405.74,726.03,28,12.19230769,Weekday,Tech & Gadgets
05/07/2017 00:00,4776.21,385.26,20,13.4,Weekday,Tech & Gadgets
04/07/2017 00:00,3407.42,346.05,19,13.05555556,Weekday,Tech & Gadgets
03/07/2017 00:00,2007.46,265.73,17,12.13333333,Weekday,Tech & Gadgets
30/06/2017 00:00,746.67,229.18,12,13.25,Weekday,Tech & Gadgets
29/06/2017 00:00,716.27,241.23,12,17.25,Weekday,Tech & Gadgets
28/06/2017 00:00,1774.74,306.64,17,16,Weekday,Tech & Gadgets
27/06/2017 00:00,3368.63,385.94,22,12.5,Weekday,Tech & Gadgets
26/06/2017 00:00,4423.68,288.86,10,9.444444444,Weekday,Tech & Gadgets
23/06/2017 00:00,3257.75,383.22,19,12.17647059,Weekday,Tech & Gadgets
22/06/2017 00:00,2019.54,181.4,13,10.15384615,Weekday,Tech & Gadgets
21/06/2017 00:00,593.5,162.53,4,11.75,Weekday,Tech & Gadgets
20/06/2017 00:00,1748.32,354.87,18,10.33333333,Weekday,Tech & Gadgets
19/06/2017 00:00,4484.06,575.2,33,11.78125,Weekday,Tech & Gadgets
16/06/2017 00:00,2535.69,400.08,26,11.88461538,Weekday,Tech & Gadgets
15/06/2017 00:00,1708.54,321.98,19,12.44444444,Weekday,Tech & Gadgets
14/06/2017 00:00,4455.66,360.64,20,11.6,Weekday,Tech & Gadgets
13/06/2017 00:00,2422.65,399.82,25,10.70833333,Weekday,Tech & Gadgets
12/06/2017 00:00,4757.17,734.68,39,10.27027027,Weekday,Tech & Gadgets
09/06/2017 00:00,4123.48,582.84,31,12.23333333,Weekday,Tech & Gadgets
08/06/2017 00:00,4124.77,529.09,25,12.125,Weekday,Tech & Gadgets
07/06/2017 00:00,1823,342.63,19,14.78947368,Weekday,Tech & Gadgets
06/06/2017 00:00,2589.28,345.8,22,11,Weekday,Tech & Gadgets
05/06/2017 00:00,6728.01,434.03,23,9.090909091,Weekday,Tech & Gadgets
02/06/2017 00:00,5286.62,523.88,27,11.72,Weekday,Tech & Gadgets
01/06/2017 00:00,6931.03,452.66,25,10.88,Weekday,Tech & Gadgets
31/05/2017 00:00,4490.7,521.99,26,11.52,Weekday,Tech & Gadgets
30/05/2017 00:00,2809.5,456.89,22,10.9047619,Weekday,Tech & Gadgets
29/05/2017 00:00,2632.57,383,26,10.26086957,Weekday,Tech & Gadgets
26/05/2017 00:00,506.13,146.7,8,8.375,Weekday,Tech & Gadgets
25/05/2017 00:00,4076.96,361.05,21,9.25,Weekday,Tech & Gadgets
24/05/2017 00:00,5820.74,697.9,37,9.756756757,Weekday,Tech & Gadgets
23/05/2017 00:00,3048.92,402.46,23,9.80952381,Weekday,Tech & Gadgets
22/05/2017 00:00,3575.41,437.91,20,10.25,Weekday,Tech & Gadgets
19/05/2017 00:00,4662.22,619.58,30,10.14814815,Weekday,Tech & Gadgets
18/05/2017 00:00,6350.08,531.03,27,10.62962963,Weekday,Tech & Gadgets
17/05/2017 00:00,4437.76,586.3,31,17.36666667,Weekday,Tech & Gadgets
16/05/2017 00:00,4935.36,578.33,32,10.78125,Weekday,Tech & Gadgets
15/05/2017 00:00,3216.7,562.61,27,9.851851852,Weekday,Tech & Gadgets
12/05/2017 00:00,2196.31,351.36,19,11,Weekday,Tech & Gadgets
11/05/2017 00:00,5161.07,500.13,28,10.85714286,Weekday,Tech & Gadgets
10/05/2017 00:00,8210.15,554.52,26,10.64,Weekday,Tech & Gadgets
09/05/2017 00:00,7071.39,998.57,36,14,Weekday,Tech & Gadgets
08/05/2017 00:00,2958.09,398.23,18,10.72222222,Weekday,Tech & Gadgets
05/05/2017 00:00,2216.66,295.95,18,10.22222222,Weekday,Tech & Gadgets
04/05/2017 00:00,1761.17,336.58,17,13.17647059,Weekday,Tech & Gadgets
03/05/2017 00:00,856.9,361.77,19,15.16666667,Weekday,Tech & Gadgets
02/05/2017 00:00,3144.32,376.65,22,14.68181818,Weekday,Tech & Gadgets
01/05/2017 00:00,1283.78,360.88,18,17.61111111,Weekday,Tech & Gadgets
28/04/2017 00:00,4613.59,421.01,23,15.56521739,Weekday,Tech & Gadgets
27/04/2017 00:00,1086.97,389.81,18,14.44444444,Weekday,Tech & Gadgets
26/04/2017 00:00,2029.49,386.25,21,14.47619048,Weekday,Tech & Gadgets
25/04/2017 00:00,3311.14,544.68,32,12.4375,Weekday,Tech & Gadgets
24/04/2017 00:00,1997.6,367.05,19,16.55555556,Weekday,Tech & Gadgets
21/04/2017 00:00,1582.66,171.52,11,12.81818182,Weekday,Tech & Gadgets
20/04/2017 00:00,1468.87,258.3,14,15.71428571,Weekday,Tech & Gadgets
19/04/2017 00:00,2279.47,370.81,16,17.125,Weekday,Tech & Gadgets
18/04/2017 00:00,1023.68,200.67,10,14.5,Weekday,Tech & Gadgets
17/04/2017 00:00,1492.68,241.82,14,13.76923077,Weekday,Tech & Gadgets
14/04/2017 00:00,2293.78,254.38,14,16.72727273,Weekday,Tech & Gadgets
13/04/2017 00:00,1243.95,159.66,9,16.44444444,Weekday,Tech & Gadgets
12/04/2017 00:00,730.18,91.33,7,10.42857143,Weekday,Tech & Gadgets
11/04/2017 00:00,1636.69,244.92,14,17.61538462,Weekday,Tech & Gadgets
10/04/2017 00:00,2745.08,239.9,13,15.61538462,Weekday,Tech & Gadgets
07/04/2017 00:00,3987.75,329.04,17,10.9375,Weekday,Tech & Gadgets
06/04/2017 00:00,5691.95,400.78,17,21.6875,Weekday,Tech & Gadgets
05/04/2017 00:00,5585.28,279.87,15,9.666666667,Weekday,Tech & Gadgets
04/04/2017 00:00,2660.48,366.45,20,22.55,Weekday,Tech & Gadgets
03/04/2017 00:00,710.27,202.69,11,13.36363636,Weekday,Tech & Gadgets
31/03/2017 00:00,3206.43,305.21,19,13.31578947,Weekday,Tech & Gadgets
30/03/2017 00:00,2488.59,316.49,14,14.46153846,Weekday,Tech & Gadgets
29/03/2017 00:00,1016.84,212.06,12,11.58333333,Weekday,Tech & Gadgets
28/03/2017 00:00,2661.19,404.26,22,10.42857143,Weekday,Tech & Gadgets
27/03/2017 00:00,6753.47,618.48,31,11.22580645,Weekday,Tech & Gadgets
24/03/2017 00:00,1454.37,283.58,16,15.75,Weekday,Tech & Gadgets
23/03/2017 00:00,4139.63,430.07,21,14.4,Weekday,Tech & Gadgets
22/03/2017 00:00,3595.1,458.33,24,11.47826087,Weekday,Tech & Gadgets
21/03/2017 00:00,2538.15,383.64,21,11.55,Weekday,Tech & Gadgets
20/03/2017 00:00,4144.98,308.02,14,14.21428571,Weekday,Tech & Gadgets
17/03/2017 00:00,2028.21,235.4,6,10.5,Weekday,Tech & Gadgets
16/03/2017 00:00,3338.55,394.23,21,12.66666667,Weekday,Tech & Gadgets
15/03/2017 00:00,3477.81,380.98,17,11.88235294,Weekday,Tech & Gadgets
14/03/2017 00:00,677.28,194.08,12,9.75,Weekday,Tech & Gadgets
13/03/2017 00:00,2734.19,292.62,16,13.8125,Weekday,Tech & Gadgets
10/03/2017 00:00,2892.39,490.27,22,11,Weekday,Tech & Gadgets
09/03/2017 00:00,1367.54,348.17,13,27.25,Weekday,Tech & Gadgets
08/03/2017 00:00,5796.06,319.71,17,13.26666667,Weekday,Tech & Gadgets
07/03/2017 00:00,2401.1,277.51,14,25.61538462,Weekday,Tech & Gadgets
06/03/2017 00:00,754.02,279.41,17,8.117647059,Weekday,Tech & Gadgets
03/03/2017 00:00,3447.06,274.73,16,16.4375,Weekday,Tech & Gadgets
02/03/2017 00:00,803.25,233.49,15,9.6,Weekday,Tech & Gadgets
01/03/2017 00:00,1397.77,258.45,13,10.15384615,Weekday,Tech & Gadgets
28/02/2017 00:00,1370.13,290.79,10,13.4,Weekday,Tech & Gadgets
27/02/2017 00:00,2396.84,229.43,10,12.33333333,Weekday,Tech & Gadgets
24/02/2017 00:00,1511.61,220.9,13,16.46153846,Weekday,Tech & Gadgets
23/02/2017 00:00,915.37,283.64,12,13.25,Weekday,Tech & Gadgets
22/02/2017 00:00,399.86,86.52,6,13.66666667,Weekday,Tech & Gadgets
21/02/2017 00:00,4164.32,260.49,13,13.16666667,Weekday,Tech & Gadgets
20/02/2017 00:00,1271.81,319.29,16,13.875,Weekday,Tech & Gadgets
17/02/2017 00:00,615.68,174.02,10,15.3,Weekday,Tech & Gadgets
16/02/2017 00:00,922.49,140.66,9,12.66666667,Weekday,Tech & Gadgets
15/02/2017 00:00,260.78,92.88,5,9.25,Weekday,Tech & Gadgets
14/02/2017 00:00,1967.33,281.44,16,12.46666667,Weekday,Tech & Gadgets
13/02/2017 00:00,616.67,163.38,11,10.5,Weekday,Tech & Gadgets
10/02/2017 00:00,6468.27,253.63,13,14.75,Weekday,Tech & Gadgets
09/02/2017 00:00,505.68,124.45,10,9.6,Weekday,Tech & Gadgets
08/02/2017 00:00,1709.47,131.06,8,8.125,Weekday,Tech & Gadgets
07/02/2017 00:00,4109.1,356.8,18,11.16666667,Weekday,Tech & Gadgets
06/02/2017 00:00,1313.52,220.38,12,14.8,Weekday,Tech & Gadgets
03/02/2017 00:00,1658.61,175.34,6,29.4,Weekday,Tech & Gadgets
02/02/2017 00:00,2820.94,323.23,17,14.35294118,Weekday,Tech & Gadgets
01/02/2017 00:00,1295.5,211.27,13,10.90909091,Weekday,Tech & Gadgets
31/01/2017 00:00,4257.51,166.28,9,17.44444444,Weekday,Tech & Gadgets
30/01/2017 00:00,2920.36,174,6,11.33333333,Weekday,Tech & Gadgets
27/01/2017 00:00,4067.44,250.1,11,10.81818182,Weekday,Tech & Gadgets
26/01/2017 00:00,2684.56,177.9,9,16.22222222,Weekday,Tech & Gadgets
25/01/2017 00:00,1007.55,126.88,8,8.428571429,Weekday,Tech & Gadgets
24/01/2017 00:00,958.87,51.59,3,11,Weekday,Tech & Gadgets
23/01/2017 00:00,395.74,56.48,4,5,Weekday,Tech & Gadgets
20/01/2017 00:00,491.89,68.06,3,18.66666667,Weekday,Tech & Gadgets
19/01/2017 00:00,132.29,55.89,4,26,Weekday,Tech & Gadgets
18/01/2017 00:00,1220.57,112.34,7,10.5,Weekday,Tech & Gadgets
17/01/2017 00:00,556.68,97.21,6,12.5,Weekday,Tech & Gadgets
16/01/2017 00:00,292.95,86.75,5,8,Weekday,Tech & Gadgets
13/01/2017 00:00,279,26.44,1,13,Weekday,Tech & Gadgets
12/01/2017 00:00,1169.38,105.95,5,22.5,Weekday,Tech & Gadgets
11/01/2017 00:00,895.98,57.47,3,6.5,Weekday,Tech & Gadgets
10/01/2017 00:00,699.17,20.59,1,16,Weekday,Tech & Gadgets
06/01/2017 00:00,120.39,25.9,2,6.5,Weekday,Tech & Gadgets
29/08/2018 00:00,639.45,80.69,5,1,Weekday,Lifestyle
28/08/2018 00:00,1075.88,122.42,13,1.538461538,Weekday,Lifestyle
27/08/2018 00:00,2628.36,335.9,27,2.407407407,Weekday,Lifestyle
24/08/2018 00:00,2703.43,381.97,30,5.275862069,Weekday,Lifestyle
23/08/2018 00:00,6245.05,941.85,55,5.581818182,Weekday,Lifestyle
22/08/2018 00:00,6355.22,1091.59,54,5.685185185,Weekday,Lifestyle
21/08/2018 00:00,11288.79,1707.09,95,5.221052632,Weekday,Lifestyle
20/08/2018 00:00,9697.65,1547.87,89,6.04494382,Weekday,Lifestyle
17/08/2018 00:00,9489.23,1867.82,84,7.792682927,Weekday,Lifestyle
16/08/2018 00:00,11848.72,1943.94,110,7.527777778,Weekday,Lifestyle
15/08/2018 00:00,20093.26,2173.19,87,7.149425287,Weekday,Lifestyle
14/08/2018 00:00,10824.37,1888.79,87,7.494117647,Weekday,Lifestyle
13/08/2018 00:00,10683.96,1969.56,86,7.534883721,Weekday,Lifestyle
10/08/2018 00:00,8633.58,1483.8,71,9.742857143,Weekday,Lifestyle
09/08/2018 00:00,14259.69,2017.36,97,8.572916667,Weekday,Lifestyle
08/08/2018 00:00,8840.82,1967.05,95,7.989130435,Weekday,Lifestyle
07/08/2018 00:00,17654.75,2340.95,116,8.165137615,Weekday,Lifestyle
06/08/2018 00:00,16706.59,2458.4,117,8.375,Weekday,Lifestyle
03/08/2018 00:00,13806.8,2409.21,118,9.112068966,Weekday,Lifestyle
02/08/2018 00:00,12210.41,1960.34,92,8.802197802,Weekday,Lifestyle
01/08/2018 00:00,13048.02,2525.63,99,8.608247423,Weekday,Lifestyle
31/07/2018 00:00,8937.31,1611.07,85,7.337349398,Weekday,Lifestyle
30/07/2018 00:00,12444.44,2061.35,89,7.954022989,Weekday,Lifestyle
27/07/2018 00:00,7037.69,1229.29,60,8.824561404,Weekday,Lifestyle
26/07/2018 00:00,10372.85,1956,78,7.58974359,Weekday,Lifestyle
25/07/2018 00:00,11491.25,2021.71,83,7.617283951,Weekday,Lifestyle
24/07/2018 00:00,16524.04,1936.85,80,8.743589744,Weekday,Lifestyle
23/07/2018 00:00,13114.74,2509.18,96,8.138297872,Weekday,Lifestyle
20/07/2018 00:00,7832.61,1638.1,63,9.322580645,Weekday,Lifestyle
19/07/2018 00:00,9670.7,1511.83,75,8.432432432,Weekday,Lifestyle
18/07/2018 00:00,12446.98,2020.93,91,9.582417582,Weekday,Lifestyle
17/07/2018 00:00,8786.87,1527.71,67,10.96923077,Weekday,Lifestyle
16/07/2018 00:00,11118.05,2082.71,79,9.689189189,Weekday,Lifestyle
13/07/2018 00:00,8483.46,1432.94,43,12.39534884,Weekday,Lifestyle
12/07/2018 00:00,12977.3,1265.29,36,13.48484848,Weekday,Lifestyle
11/07/2018 00:00,5271.08,1039.74,40,12.47368421,Weekday,Lifestyle
10/07/2018 00:00,4592.14,986.49,45,9.545454545,Weekday,Lifestyle
09/07/2018 00:00,6881.34,1321.18,66,9.390625,Weekday,Lifestyle
06/07/2018 00:00,4963.45,905.08,40,10.1,Weekday,Lifestyle
05/07/2018 00:00,7937.04,1801.81,66,9.430769231,Weekday,Lifestyle
04/07/2018 00:00,11657.69,1783.23,86,8.506024096,Weekday,Lifestyle
03/07/2018 00:00,9840.52,1824.67,78,8.320512821,Weekday,Lifestyle
02/07/2018 00:00,5381.28,1065.17,56,7.4,Weekday,Lifestyle
29/06/2018 00:00,5350.92,1309.6,48,8.8125,Weekday,Lifestyle
28/06/2018 00:00,10093.13,2240.59,87,8.317647059,Weekday,Lifestyle
27/06/2018 00:00,8127.4,1589.51,66,8.833333333,Weekday,Lifestyle
26/06/2018 00:00,8133.15,1578.62,67,8.106060606,Weekday,Lifestyle
25/06/2018 00:00,7203.81,1578.89,73,7.694444444,Weekday,Lifestyle
22/06/2018 00:00,5937.97,975.15,56,9.240740741,Weekday,Lifestyle
21/06/2018 00:00,9024.81,1557.47,75,9.256756757,Weekday,Lifestyle
20/06/2018 00:00,7332.34,1646.32,70,8.2,Weekday,Lifestyle
19/06/2018 00:00,10084.86,1362.74,69,7.926470588,Weekday,Lifestyle
18/06/2018 00:00,12718.82,2086.81,86,7.011627907,Weekday,Lifestyle
15/06/2018 00:00,10334.36,1553.48,62,10.1,Weekday,Lifestyle
14/06/2018 00:00,11042.38,2116.26,76,9.106666667,Weekday,Lifestyle
13/06/2018 00:00,14426.17,2505.96,98,8.75257732,Weekday,Lifestyle
12/06/2018 00:00,10116.25,1713.66,74,8.283783784,Weekday,Lifestyle
11/06/2018 00:00,15640.12,2107.87,89,9.651685393,Weekday,Lifestyle
08/06/2018 00:00,11136.85,1710.45,75,10.59722222,Weekday,Lifestyle
07/06/2018 00:00,11097.56,1761.34,78,10.41025641,Weekday,Lifestyle
06/06/2018 00:00,7351.7,1598.34,68,11.32352941,Weekday,Lifestyle
05/06/2018 00:00,12607.65,1648.11,63,10.36507937,Weekday,Lifestyle
04/06/2018 00:00,9718.68,1564.61,65,8.523809524,Weekday,Lifestyle
01/06/2018 00:00,7678,1354.06,53,11.35849057,Weekday,Lifestyle
31/05/2018 00:00,8757.19,958.16,41,9.853658537,Weekday,Lifestyle
30/05/2018 00:00,5345.91,922.56,46,13.86666667,Weekday,Lifestyle
29/05/2018 00:00,10804.31,1319.65,51,9.980392157,Weekday,Lifestyle
28/05/2018 00:00,8838.27,1039.08,38,11.36842105,Weekday,Lifestyle
25/05/2018 00:00,2391.72,436.92,23,11.17391304,Weekday,Lifestyle
24/05/2018 00:00,4864.36,631.75,36,10.25714286,Weekday,Lifestyle
23/05/2018 00:00,3680.27,612.06,35,8.8,Weekday,Lifestyle
22/05/2018 00:00,5718.15,1037.83,54,11.39622642,Weekday,Lifestyle
21/05/2018 00:00,6389.28,1146.14,60,11.50877193,Weekday,Lifestyle
18/05/2018 00:00,8168.96,1102.22,58,12.84482759,Weekday,Lifestyle
17/05/2018 00:00,9841.59,1228.71,77,13.01298701,Weekday,Lifestyle
16/05/2018 00:00,18838.05,2672.14,106,11.82692308,Weekday,Lifestyle
15/05/2018 00:00,11280.3,1852.46,96,10.03191489,Weekday,Lifestyle
14/05/2018 00:00,14193.85,2216.55,106,9.398058252,Weekday,Lifestyle
11/05/2018 00:00,11427.06,1761.41,80,11.8875,Weekday,Lifestyle
10/05/2018 00:00,12902.67,2105.07,86,10.96428571,Weekday,Lifestyle
09/05/2018 00:00,17268.2,2519.86,126,10.088,Weekday,Lifestyle
08/05/2018 00:00,16295.83,2287.06,103,10.08910891,Weekday,Lifestyle
07/05/2018 00:00,16946.89,2640.78,113,10.23636364,Weekday,Lifestyle
04/05/2018 00:00,12496.66,1997.71,94,10.84946237,Weekday,Lifestyle
03/05/2018 00:00,13045.35,1911.02,93,10.3655914,Weekday,Lifestyle
02/05/2018 00:00,10644.83,2139.59,101,10.66666667,Weekday,Lifestyle
01/05/2018 00:00,13970.51,2043.13,86,9.188235294,Weekday,Lifestyle
30/04/2018 00:00,11809.61,1801.35,81,8.87654321,Weekday,Lifestyle
27/04/2018 00:00,12733.56,1741.99,59,11.25,Weekday,Lifestyle
26/04/2018 00:00,11555.9,1815.67,83,12.3253012,Weekday,Lifestyle
25/04/2018 00:00,10829.91,1913.42,86,11,Weekday,Lifestyle
24/04/2018 00:00,15397.76,2298.28,95,10.40860215,Weekday,Lifestyle
23/04/2018 00:00,10455.69,2093.51,87,9.930232558,Weekday,Lifestyle
20/04/2018 00:00,8709.88,1418.53,61,10.6779661,Weekday,Lifestyle
19/04/2018 00:00,13624.18,1713.27,86,12.86746988,Weekday,Lifestyle
